 atomic_number   6.0000000000000000     
 eigenvalues_eV  -270.63539669089698       -13.625277688113766       -5.4197657196475992     
 unl(r)=Rnl(r)*r for spin=up in 1/sqrt(au)
     0.00149831                -3994.93948072     0.04054185     0.00923645     0.00001419
     0.00150027                -3989.72527242     0.04059446     0.00924844     0.00001423
     0.00150222                -3984.51785335     0.04064714     0.00926044     0.00001426
     0.00150418                -3979.31721466     0.04069989     0.00927245     0.00001430
     0.00150614                -3974.12334752     0.04075271     0.00928449     0.00001434
     0.00150810                -3968.93624313     0.04080559     0.00929654     0.00001438
     0.00151007                -3963.75589268     0.04085854     0.00930860     0.00001441
     0.00151204                -3958.58228736     0.04091156     0.00932068     0.00001445
     0.00151401                -3953.41541840     0.04096465     0.00933277     0.00001449
     0.00151599                -3948.25527703     0.04101780     0.00934488     0.00001453
     0.00151796                -3943.10185448     0.04107103     0.00935701     0.00001456
     0.00151994                -3937.95514201     0.04112432     0.00936915     0.00001460
     0.00152192                -3932.81513087     0.04117768     0.00938131     0.00001464
     0.00152391                -3927.68181236     0.04123111     0.00939348     0.00001468
     0.00152589                -3922.55517774     0.04128460     0.00940567     0.00001472
     0.00152788                -3917.43521832     0.04133817     0.00941787     0.00001475
     0.00152988                -3912.32192541     0.04139180     0.00943009     0.00001479
     0.00153187                -3907.21529032     0.04144550     0.00944232     0.00001483
     0.00153387                -3902.11530438     0.04149928     0.00945457     0.00001487
     0.00153587                -3897.02195894     0.04155312     0.00946684     0.00001491
     0.00153787                -3891.93524536     0.04160702     0.00947912     0.00001495
     0.00153987                -3886.85515499     0.04166100     0.00949142     0.00001499
     0.00154188                -3881.78167921     0.04171505     0.00950373     0.00001503
     0.00154389                -3876.71480941     0.04176916     0.00951606     0.00001506
     0.00154591                -3871.65453698     0.04182335     0.00952840     0.00001510
     0.00154792                -3866.60085335     0.04187760     0.00954076     0.00001514
     0.00154994                -3861.55374992     0.04193193     0.00955314     0.00001518
     0.00155196                -3856.51321813     0.04198632     0.00956553     0.00001522
     0.00155398                -3851.47924942     0.04204078     0.00957794     0.00001526
     0.00155601                -3846.45183525     0.04209532     0.00959036     0.00001530
     0.00155804                -3841.43096708     0.04214992     0.00960280     0.00001534
     0.00156007                -3836.41663639     0.04220459     0.00961526     0.00001538
     0.00156210                -3831.40883467     0.04225933     0.00962773     0.00001542
     0.00156414                -3826.40755341     0.04231415     0.00964022     0.00001546
     0.00156618                -3821.41278412     0.04236903     0.00965272     0.00001550
     0.00156822                -3816.42451833     0.04242398     0.00966524     0.00001554
     0.00157027                -3811.44274757     0.04247900     0.00967778     0.00001558
     0.00157231                -3806.46746337     0.04253410     0.00969033     0.00001562
     0.00157436                -3801.49865730     0.04258926     0.00970290     0.00001566
     0.00157642                -3796.53632092     0.04264449     0.00971548     0.00001571
     0.00157847                -3791.58044580     0.04269980     0.00972808     0.00001575
     0.00158053                -3786.63102354     0.04275517     0.00974070     0.00001579
     0.00158259                -3781.68804572     0.04281062     0.00975333     0.00001583
     0.00158465                -3776.75150396     0.04286614     0.00976598     0.00001587
     0.00158672                -3771.82138988     0.04292173     0.00977864     0.00001591
     0.00158879                -3766.89769510     0.04297739     0.00979132     0.00001595
     0.00159086                -3761.98041128     0.04303312     0.00980402     0.00001599
     0.00159293                -3757.06953005     0.04308892     0.00981673     0.00001604
     0.00159501                -3752.16504309     0.04314479     0.00982946     0.00001608
     0.00159709                -3747.26694207     0.04320074     0.00984220     0.00001612
     0.00159917                -3742.37521867     0.04325675     0.00985497     0.00001616
     0.00160126                -3737.48986459     0.04331284     0.00986774     0.00001620
     0.00160334                -3732.61087154     0.04336900     0.00988054     0.00001625
     0.00160543                -3727.73823123     0.04342523     0.00989335     0.00001629
     0.00160753                -3722.87193539     0.04348154     0.00990618     0.00001633
     0.00160962                -3718.01197576     0.04353791     0.00991902     0.00001637
     0.00161172                -3713.15834409     0.04359436     0.00993188     0.00001642
     0.00161382                -3708.31103214     0.04365088     0.00994476     0.00001646
     0.00161593                -3703.47003168     0.04370747     0.00995765     0.00001650
     0.00161803                -3698.63533450     0.04376413     0.00997056     0.00001654
     0.00162014                -3693.80693237     0.04382087     0.00998348     0.00001659
     0.00162226                -3688.98481712     0.04387768     0.00999643     0.00001663
     0.00162437                -3684.16898055     0.04393456     0.01000939     0.00001667
     0.00162649                -3679.35941449     0.04399152     0.01002236     0.00001672
     0.00162861                -3674.55611077     0.04404854     0.01003535     0.00001676
     0.00163073                -3669.75906124     0.04410564     0.01004836     0.00001680
     0.00163286                -3664.96825775     0.04416282     0.01006139     0.00001685
     0.00163499                -3660.18369217     0.04422006     0.01007443     0.00001689
     0.00163712                -3655.40535638     0.04427738     0.01008749     0.00001694
     0.00163925                -3650.63324227     0.04433478     0.01010056     0.00001698
     0.00164139                -3645.86734173     0.04439224     0.01011366     0.00001702
     0.00164353                -3641.10764668     0.04444978     0.01012676     0.00001707
     0.00164567                -3636.35414904     0.04450739     0.01013989     0.00001711
     0.00164782                -3631.60684073     0.04456508     0.01015303     0.00001716
     0.00164997                -3626.86571370     0.04462284     0.01016619     0.00001720
     0.00165212                -3622.13075989     0.04468068     0.01017937     0.00001725
     0.00165427                -3617.40197127     0.04473858     0.01019256     0.00001729
     0.00165643                -3612.67933982     0.04479657     0.01020577     0.00001734
     0.00165859                -3607.96285751     0.04485462     0.01021900     0.00001738
     0.00166075                -3603.25251634     0.04491275     0.01023224     0.00001743
     0.00166292                -3598.54830831     0.04497096     0.01024550     0.00001747
     0.00166509                -3593.85022543     0.04502924     0.01025878     0.00001752
     0.00166726                -3589.15825973     0.04508759     0.01027207     0.00001756
     0.00166943                -3584.47240325     0.04514602     0.01028538     0.00001761
     0.00167161                -3579.79264803     0.04520452     0.01029871     0.00001765
     0.00167379                -3575.11898612     0.04526310     0.01031206     0.00001770
     0.00167597                -3570.45140960     0.04532175     0.01032542     0.00001775
     0.00167815                -3565.78991053     0.04538048     0.01033880     0.00001779
     0.00168034                -3561.13448101     0.04543928     0.01035219     0.00001784
     0.00168253                -3556.48511312     0.04549816     0.01036561     0.00001789
     0.00168473                -3551.84179899     0.04555711     0.01037904     0.00001793
     0.00168692                -3547.20453072     0.04561614     0.01039249     0.00001798
     0.00168912                -3542.57330044     0.04567524     0.01040595     0.00001803
     0.00169132                -3537.94810029     0.04573442     0.01041943     0.00001807
     0.00169353                -3533.32892243     0.04579367     0.01043293     0.00001812
     0.00169574                -3528.71575900     0.04585300     0.01044645     0.00001817
     0.00169795                -3524.10860217     0.04591241     0.01045998     0.00001821
     0.00170016                -3519.50744414     0.04597189     0.01047353     0.00001826
     0.00170238                -3514.91227707     0.04603145     0.01048710     0.00001831
     0.00170460                -3510.32309318     0.04609108     0.01050069     0.00001836
     0.00170682                -3505.73988467     0.04615079     0.01051429     0.00001840
     0.00170905                -3501.16264376     0.04621058     0.01052791     0.00001845
     0.00171127                -3496.59136268     0.04627044     0.01054155     0.00001850
     0.00171350                -3492.02603368     0.04633038     0.01055521     0.00001855
     0.00171574                -3487.46664899     0.04639040     0.01056888     0.00001860
     0.00171798                -3482.91320089     0.04645049     0.01058257     0.00001865
     0.00172022                -3478.36568164     0.04651066     0.01059628     0.00001869
     0.00172246                -3473.82408351     0.04657090     0.01061000     0.00001874
     0.00172470                -3469.28839881     0.04663122     0.01062374     0.00001879
     0.00172695                -3464.75861983     0.04669162     0.01063750     0.00001884
     0.00172920                -3460.23473888     0.04675210     0.01065128     0.00001889
     0.00173146                -3455.71674828     0.04681266     0.01066508     0.00001894
     0.00173372                -3451.20464036     0.04687329     0.01067889     0.00001899
     0.00173598                -3446.69840746     0.04693399     0.01069272     0.00001904
     0.00173824                -3442.19804194     0.04699478     0.01070657     0.00001909
     0.00174051                -3437.70353614     0.04705564     0.01072044     0.00001914
     0.00174278                -3433.21488245     0.04711659     0.01073432     0.00001919
     0.00174505                -3428.73207324     0.04717761     0.01074822     0.00001924
     0.00174732                -3424.25510090     0.04723870     0.01076214     0.00001929
     0.00174960                -3419.78395783     0.04729988     0.01077608     0.00001934
     0.00175188                -3415.31863645     0.04736113     0.01079003     0.00001939
     0.00175417                -3410.85912916     0.04742246     0.01080400     0.00001944
     0.00175645                -3406.40542841     0.04748387     0.01081800     0.00001949
     0.00175874                -3401.95752662     0.04754536     0.01083200     0.00001954
     0.00176104                -3397.51541625     0.04760693     0.01084603     0.00001959
     0.00176333                -3393.07908976     0.04766857     0.01086007     0.00001964
     0.00176563                -3388.64853961     0.04773029     0.01087414     0.00001969
     0.00176793                -3384.22375829     0.04779210     0.01088822     0.00001974
